EventID,event_name,SampleID,area,catch_date,age,length,expertise,reader,IsApproved,strata
1,bogus small exchange,09_2015A_16824,A,01-09-2015,3,219,0,Reader.19,1,a
1,bogus small exchange,09_2015A_16824,A,01-09-2015,2,219,0,Reader.20,1,a
1,bogus small exchange,05_2015A_16901,A,01-05-2015,2,183,1,Reader.01,1,a
1,bogus small exchange,09_2015A_16826,A,01-09-2015,2,227,1,Reader.02,1,a
1,bogus small exchange,09_2015A_16826,A,01-09-2015,3,227,1,Reader.03,1,a
1,bogus small exchange,09_2015A_16826,A,01-09-2015,2,227,1,Reader.05,1,a
1,bogus small exchange,09_2015A_16826,A,01-09-2015,3,227,1,Reader.06,1,a
1,bogus small exchange,09_2015A_16826,A,01-09-2015,2,227,1,Reader.07,1,a
1,bogus small exchange,09_2015A_16826,A,01-09-2015,3,227,1,Reader.08,1,a
1,bogus small exchange,09_2015A_16826,A,01-09-2015,2,227,1,Reader.09,1,a
1,bogus small exchange,09_2015A_16826,A,01-09-2015,3,227,0,Reader.11,1,a
1,bogus small exchange,09_2015A_16826,A,01-09-2015,3,227,0,Reader.12,1,a
1,bogus small exchange,09_2015A_16826,A,01-09-2015,3,227,0,Reader.13,1,a
1,bogus small exchange,09_2015A_16826,A,01-09-2015,3,227,0,Reader.14,1,a
1,bogus small exchange,09_2015A_16826,A,01-09-2015,3,227,0,Reader.15,1,a
1,bogus small exchange,09_2015A_16826,A,01-09-2015,3,227,0,Reader.16,1,a
1,bogus small exchange,09_2015A_16826,A,01-09-2015,4,227,0,Reader.17,1,a
1,bogus small exchange,09_2015A_16826,A,01-09-2015,3,227,0,Reader.18,1,a
1,bogus small exchange,09_2015A_16826,A,01-09-2015,2,227,0,Reader.19,1,a
1,bogus small exchange,09_2015A_16826,A,01-09-2015,2,227,0,Reader.20,1,a
1,bogus small exchange,05_2015A_16902,A,01-05-2015,4,216,1,Reader.01,1,a
1,bogus small exchange,09_2015A_16831,A,01-09-2015,3,232,1,Reader.02,1,a
1,bogus small exchange,09_2015A_16831,A,01-09-2015,4,232,1,Reader.03,1,a
1,bogus small exchange,09_2015A_16831,A,01-09-2015,4,232,1,Reader.04,1,a
1,bogus small exchange,09_2015A_16831,A,01-09-2015,4,232,1,Reader.05,1,a
1,bogus small exchange,09_2015A_16831,A,01-09-2015,4,232,1,Reader.07,1,a
1,bogus small exchange,09_2015A_16831,A,01-09-2015,4,232,1,Reader.08,1,a
1,bogus small exchange,09_2015A_16831,A,01-09-2015,4,232,1,Reader.09,1,a
1,bogus small exchange,09_2015A_16831,A,01-09-2015,5,232,0,Reader.11,1,a
1,bogus small exchange,09_2015A_16831,A,01-09-2015,3,232,0,Reader.12,1,a
1,bogus small exchange,09_2015A_16831,A,01-09-2015,3,232,0,Reader.13,1,a
1,bogus small exchange,09_2015A_16831,A,01-09-2015,4,232,0,Reader.14,1,a
1,bogus small exchange,09_2015A_16831,A,01-09-2015,4,232,0,Reader.16,1,a
1,bogus small exchange,09_2015A_16831,A,01-09-2015,4,232,0,Reader.17,1,a
1,bogus small exchange,09_2015A_16831,A,01-09-2015,3,232,0,Reader.18,1,a
1,bogus small exchange,09_2015A_16831,A,01-09-2015,3,232,0,Reader.19,1,a
1,bogus small exchange,09_2015A_16831,A,01-09-2015,4,232,0,Reader.20,1,a
1,bogus small exchange,05_2015A_16903,A,01-05-2015,2,183,1,Reader.01,1,a
1,bogus small exchange,03_2015A_16819,A,01-03-2015,2,175,1,Reader.02,1,a
1,bogus small exchange,03_2015A_16819,A,01-03-2015,2,175,1,Reader.03,1,a
1,bogus small exchange,03_2015A_16819,A,01-03-2015,3,175,1,Reader.04,1,a
1,bogus small exchange,03_2015A_16819,A,01-03-2015,2,175,1,Reader.05,1,a
1,bogus small exchange,03_2015A_16819,A,01-03-2015,3,175,1,Reader.06,1,a
1,bogus small exchange,03_2015A_16819,A,01-03-2015,2,175,1,Reader.07,1,a
1,bogus small exchange,03_2015A_16819,A,01-03-2015,2,175,1,Reader.08,1,a
1,bogus small exchange,03_2015A_16819,A,01-03-2015,1,175,1,Reader.09,1,a
1,bogus small exchange,03_2015A_16819,A,01-03-2015,2,175,1,Reader.10,1,a
1,bogus small exchange,03_2015A_16819,A,01-03-2015,3,175,0,Reader.11,1,a
1,bogus small exchange,03_2015A_16819,A,01-03-2015,1,175,0,Reader.12,1,a
1,bogus small exchange,03_2015A_16819,A,01-03-2015,2,175,0,Reader.13,1,a
1,bogus small exchange,03_2015A_16819,A,01-03-2015,3,175,0,Reader.14,1,a
1,bogus small exchange,03_2015A_16819,A,01-03-2015,3,175,0,Reader.15,1,a
1,bogus small exchange,03_2015A_16819,A,01-03-2015,3,175,0,Reader.16,1,a
1,bogus small exchange,03_2015A_16819,A,01-03-2015,3,175,0,Reader.17,1,a
1,bogus small exchange,03_2015A_16819,A,01-03-2015,3,175,0,Reader.18,1,a
1,bogus small exchange,03_2015A_16819,A,01-03-2015,3,175,0,Reader.19,1,a
1,bogus small exchange,03_2015A_16819,A,01-03-2015,1,175,0,Reader.20,1,a
1,bogus small exchange,05_2015A_16904,A,01-05-2015,3,185,1,Reader.01,1,a
1,bogus small exchange,03_2015A_16820,A,01-03-2015,3,206,1,Reader.02,1,a
1,bogus small exchange,03_2015A_16820,A,01-03-2015,3,206,1,Reader.03,1,a
1,bogus small exchange,03_2015A_16820,A,01-03-2015,3,206,1,Reader.04,1,a
1,bogus small exchange,03_2015A_16820,A,01-03-2015,3,206,1,Reader.05,1,a
1,bogus small exchange,03_2015A_16820,A,01-03-2015,4,206,1,Reader.06,1,a
1,bogus small exchange,03_2015A_16820,A,01-03-2015,3,206,1,Reader.07,1,a
1,bogus small exchange,03_2015A_16820,A,01-03-2015,2,206,1,Reader.08,1,a
1,bogus small exchange,03_2015A_16820,A,01-03-2015,3,206,1,Reader.09,1,a
1,bogus small exchange,03_2015A_16820,A,01-03-2015,2,206,1,Reader.10,1,a
1,bogus small exchange,03_2015A_16820,A,01-03-2015,3,206,0,Reader.11,1,a
1,bogus small exchange,03_2015A_16820,A,01-03-2015,3,206,0,Reader.12,1,a
1,bogus small exchange,03_2015A_16820,A,01-03-2015,3,206,0,Reader.13,1,a
1,bogus small exchange,03_2015A_16820,A,01-03-2015,4,206,0,Reader.14,1,a
1,bogus small exchange,03_2015A_16820,A,01-03-2015,3,206,0,Reader.15,1,a
1,bogus small exchange,03_2015A_16820,A,01-03-2015,3,206,0,Reader.16,1,a
1,bogus small exchange,03_2015A_16820,A,01-03-2015,3,206,0,Reader.17,1,a
1,bogus small exchange,03_2015A_16820,A,01-03-2015,3,206,0,Reader.18,1,a
1,bogus small exchange,03_2015A_16820,A,01-03-2015,3,206,0,Reader.19,1,a
1,bogus small exchange,03_2015A_16820,A,01-03-2015,3,206,0,Reader.20,1,a
1,bogus small exchange,05_2015A_16905,A,01-05-2015,4,202,1,Reader.01,1,a
1,bogus small exchange,03_2015A_16850,A,01-03-2015,1,183,1,Reader.02,1,a
1,bogus small exchange,03_2015A_16850,A,01-03-2015,1,183,1,Reader.03,1,a
1,bogus small exchange,03_2015A_16850,A,01-03-2015,2,183,1,Reader.04,1,a
1,bogus small exchange,03_2015A_16850,A,01-03-2015,1,183,1,Reader.05,1,a
1,bogus small exchange,03_2015A_16850,A,01-03-2015,1,183,1,Reader.07,1,a
1,bogus small exchange,03_2015A_16850,A,01-03-2015,2,183,1,Reader.08,1,a
1,bogus small exchange,03_2015A_16850,A,01-03-2015,2,183,1,Reader.09,1,a
1,bogus small exchange,03_2015A_16850,A,01-03-2015,1,183,0,Reader.11,1,a
1,bogus small exchange,03_2015A_16850,A,01-03-2015,1,183,0,Reader.12,1,a
1,bogus small exchange,03_2015A_16850,A,01-03-2015,2,183,0,Reader.13,1,a
1,bogus small exchange,03_2015A_16850,A,01-03-2015,3,183,0,Reader.14,1,a
1,bogus small exchange,03_2015A_16850,A,01-03-2015,2,183,0,Reader.15,1,a
1,bogus small exchange,03_2015A_16850,A,01-03-2015,1,183,0,Reader.16,1,a
1,bogus small exchange,03_2015A_16850,A,01-03-2015,1,183,0,Reader.17,1,a
1,bogus small exchange,03_2015A_16850,A,01-03-2015,4,183,0,Reader.18,1,a
1,bogus small exchange,03_2015A_16850,A,01-03-2015,2,183,0,Reader.19,1,a
1,bogus small exchange,03_2015A_16850,A,01-03-2015,1,183,0,Reader.20,1,a
1,bogus small exchange,05_2015A_16906,A,01-05-2015,4,216,1,Reader.01,1,a
1,bogus small exchange,04_2015A_16851,A,01-04-2015,3,192,1,Reader.02,1,a
1,bogus small exchange,04_2015A_16851,A,01-04-2015,3,192,1,Reader.03,1,a
1,bogus small exchange,04_2015A_16851,A,01-04-2015,2,192,1,Reader.04,1,a
1,bogus small exchange,04_2015A_16851,A,01-04-2015,3,192,1,Reader.05,1,a
1,bogus small exchange,04_2015A_16851,A,01-04-2015,3,192,1,Reader.06,1,a
1,bogus small exchange,04_2015A_16851,A,01-04-2015,4,192,1,Reader.07,1,a
1,bogus small exchange,04_2015A_16851,A,01-04-2015,3,192,1,Reader.08,1,a
1,bogus small exchange,04_2015A_16851,A,01-04-2015,3,192,1,Reader.09,1,a
1,bogus small exchange,04_2015A_16851,A,01-04-2015,2,192,1,Reader.10,1,a
1,bogus small exchange,04_2015A_16851,A,01-04-2015,3,192,0,Reader.11,1,a
1,bogus small exchange,04_2015A_16851,A,01-04-2015,3,192,0,Reader.12,1,a
1,bogus small exchange,04_2015A_16851,A,01-04-2015,3,192,0,Reader.13,1,a
1,bogus small exchange,04_2015A_16851,A,01-04-2015,4,192,0,Reader.14,1,a
1,bogus small exchange,04_2015A_16851,A,01-04-2015,4,192,0,Reader.15,1,a
1,bogus small exchange,04_2015A_16851,A,01-04-2015,3,192,0,Reader.16,1,a
1,bogus small exchange,04_2015A_16851,A,01-04-2015,3,192,0,Reader.17,1,a
1,bogus small exchange,04_2015A_16851,A,01-04-2015,5,192,0,Reader.18,1,a
1,bogus small exchange,04_2015A_16851,A,01-04-2015,4,192,0,Reader.19,1,a
1,bogus small exchange,05_2015A_16907,A,01-05-2015,2,174,1,Reader.01,1,a
1,bogus small exchange,05_2015A_16908,A,01-05-2015,6,197,1,Reader.01,1,a
1,bogus small exchange,05_2015A_16814,A,01-05-2015,2,188,1,Reader.03,1,a
1,bogus small exchange,05_2015A_16931,A,01-05-2015,2,188,1,Reader.04,1,a
1,bogus small exchange,05_2015A_16814,A,01-05-2015,2,188,1,Reader.05,1,a
1,bogus small exchange,05_2015A_16814,A,01-05-2015,2,188,1,Reader.06,1,a
1,bogus small exchange,05_2015A_16931,A,01-05-2015,2,188,1,Reader.07,1,a
1,bogus small exchange,05_2015A_16814,A,01-05-2015,3,188,1,Reader.07,1,a
1,bogus small exchange,05_2015A_16931,A,01-05-2015,2,188,1,Reader.08,1,a
1,bogus small exchange,05_2015A_16814,A,01-05-2015,2,188,1,Reader.08,1,a
1,bogus small exchange,10_2014A_16880,A,01-10-2014,0,130,1,Reader.10,1,a
1,bogus small exchange,10_2014A_16880,A,01-10-2014,0,130,0,Reader.11,1,a
1,bogus small exchange,05_2015A_16931,A,01-05-2015,3,188,0,Reader.11,1,a
1,bogus small exchange,05_2015A_16814,A,01-05-2015,5,188,0,Reader.11,1,a
1,bogus small exchange,05_2015A_16931,A,01-05-2015,1,188,0,Reader.12,1,a
1,bogus small exchange,05_2015A_16814,A,01-05-2015,2,188,0,Reader.12,1,a
1,bogus small exchange,05_2015A_16814,A,01-05-2015,5,188,0,Reader.14,1,a
1,bogus small exchange,05_2015A_16814,A,01-05-2015,2,188,0,Reader.15,1,a
1,bogus small exchange,05_2015A_16814,A,01-05-2015,4,188,0,Reader.16,1,a
1,bogus small exchange,05_2015A_16814,A,01-05-2015,3,188,0,Reader.17,1,a
1,bogus small exchange,05_2015A_16931,A,01-05-2015,2,188,0,Reader.18,1,a
1,bogus small exchange,05_2015A_16814,A,01-05-2015,3,188,0,Reader.18,1,a
1,bogus small exchange,05_2015A_16931,A,01-05-2015,3,188,0,Reader.19,1,a
1,bogus small exchange,05_2015A_16814,A,01-05-2015,3,188,0,Reader.19,1,a
1,bogus small exchange,05_2015A_16931,A,01-05-2015,1,188,0,Reader.20,1,a
1,bogus small exchange,05_2015A_16814,A,01-05-2015,3,188,0,Reader.20,1,a
1,bogus small exchange,05_2015A_16909,A,01-05-2015,3,187,1,Reader.01,1,a
1,bogus small exchange,05_2015A_16933,A,01-05-2015,3,189,1,Reader.03,1,a
1,bogus small exchange,05_2015A_16933,A,01-05-2015,2,189,1,Reader.04,1,a
1,bogus small exchange,05_2015A_16933,A,01-05-2015,1,189,1,Reader.05,1,a
1,bogus small exchange,05_2015A_16933,A,01-05-2015,2,189,1,Reader.07,1,a
1,bogus small exchange,05_2015A_16933,A,01-05-2015,2,189,1,Reader.08,1,a
1,bogus small exchange,10_2014A_16880,A,01-10-2014,0,130,0,Reader.12,1,a
1,bogus small exchange,05_2015A_16933,A,01-05-2015,4,189,0,Reader.11,1,a
1,bogus small exchange,05_2015A_16933,A,01-05-2015,1,189,0,Reader.12,1,a
1,bogus small exchange,05_2015A_16933,A,01-05-2015,4,189,0,Reader.14,1,a
1,bogus small exchange,05_2015A_16933,A,01-05-2015,3,189,0,Reader.16,1,a
1,bogus small exchange,05_2015A_16933,A,01-05-2015,3,189,0,Reader.17,1,a
1,bogus small exchange,05_2015A_16933,A,01-05-2015,2,189,0,Reader.18,1,a
1,bogus small exchange,05_2015A_16933,A,01-05-2015,3,189,0,Reader.19,1,a
1,bogus small exchange,05_2015A_16933,A,01-05-2015,1,189,0,Reader.20,1,a
1,bogus small exchange,10_2015A_16910,A,01-10-2015,1,172,1,Reader.01,1,a
1,bogus small exchange,05_2015A_16930,A,01-05-2015,3,193,1,Reader.02,1,a
1,bogus small exchange,05_2015A_16930,A,01-05-2015,2,193,1,Reader.03,1,a
1,bogus small exchange,05_2015A_16930,A,01-05-2015,2,193,1,Reader.04,1,a
1,bogus small exchange,05_2015A_16930,A,01-05-2015,2,193,1,Reader.05,1,a
1,bogus small exchange,05_2015A_16930,A,01-05-2015,2,193,1,Reader.06,1,a
1,bogus small exchange,05_2015A_16930,A,01-05-2015,2,193,1,Reader.07,1,a
1,bogus small exchange,05_2015A_16930,A,01-05-2015,3,193,1,Reader.08,1,a
1,bogus small exchange,05_2015A_16930,A,01-05-2015,2,193,1,Reader.09,1,a
1,bogus small exchange,05_2015A_16930,A,01-05-2015,1,193,1,Reader.10,1,a
1,bogus small exchange,05_2015A_16930,A,01-05-2015,3,193,0,Reader.11,1,a
1,bogus small exchange,05_2015A_16930,A,01-05-2015,2,193,0,Reader.12,1,a
1,bogus small exchange,05_2015A_16930,A,01-05-2015,2,193,0,Reader.13,1,a
1,bogus small exchange,05_2015A_16930,A,01-05-2015,2,193,0,Reader.14,1,a
1,bogus small exchange,05_2015A_16930,A,01-05-2015,2,193,0,Reader.15,1,a
1,bogus small exchange,05_2015A_16930,A,01-05-2015,3,193,0,Reader.16,1,a
1,bogus small exchange,05_2015A_16930,A,01-05-2015,3,193,0,Reader.17,1,a
1,bogus small exchange,05_2015A_16930,A,01-05-2015,4,193,0,Reader.18,1,a
1,bogus small exchange,05_2015A_16930,A,01-05-2015,3,193,0,Reader.19,1,a
1,bogus small exchange,05_2015A_16930,A,01-05-2015,2,193,0,Reader.20,1,a
1,bogus small exchange,10_2015A_16911,A,01-10-2015,2,171,1,Reader.01,1,a
1,bogus small exchange,05_2015A_16815,A,01-05-2015,3,196,1,Reader.03,1,a
1,bogus small exchange,05_2015A_16815,A,01-05-2015,2,196,1,Reader.04,1,a
1,bogus small exchange,05_2015A_16815,A,01-05-2015,3,196,1,Reader.05,1,a
1,bogus small exchange,05_2015A_16815,A,01-05-2015,3,196,1,Reader.06,1,a
1,bogus small exchange,05_2015A_16815,A,01-05-2015,2,196,1,Reader.07,1,a
1,bogus small exchange,05_2015A_16815,A,01-05-2015,2,196,1,Reader.08,1,a
1,bogus small exchange,05_2015A_16815,A,01-05-2015,3,196,1,Reader.09,1,a
1,bogus small exchange,05_2015A_16815,A,01-05-2015,5,196,0,Reader.11,1,a
1,bogus small exchange,05_2015A_16815,A,01-05-2015,2,196,0,Reader.12,1,a
1,bogus small exchange,05_2015A_16815,A,01-05-2015,2,196,0,Reader.13,1,a
1,bogus small exchange,05_2015A_16815,A,01-05-2015,3,196,0,Reader.14,1,a
1,bogus small exchange,05_2015A_16815,A,01-05-2015,2,196,0,Reader.15,1,a
1,bogus small exchange,05_2015A_16815,A,01-05-2015,3,196,0,Reader.16,1,a
1,bogus small exchange,05_2015A_16815,A,01-05-2015,3,196,0,Reader.17,1,a
1,bogus small exchange,05_2015A_16815,A,01-05-2015,3,196,0,Reader.18,1,a
1,bogus small exchange,05_2015A_16815,A,01-05-2015,3,196,0,Reader.19,1,a
1,bogus small exchange,05_2015A_16815,A,01-05-2015,2,196,0,Reader.20,1,a
1,bogus small exchange,10_2015A_16912,A,01-10-2015,1,171,1,Reader.01,1,a
1,bogus small exchange,05_2015A_16929,A,01-05-2015,3,205,1,Reader.02,1,a
1,bogus small exchange,05_2015A_16929,A,01-05-2015,3,205,1,Reader.03,1,a
1,bogus small exchange,05_2015A_16929,A,01-05-2015,2,205,1,Reader.04,1,a
1,bogus small exchange,05_2015A_16929,A,01-05-2015,3,205,1,Reader.05,1,a
1,bogus small exchange,05_2015A_16929,A,01-05-2015,3,205,1,Reader.06,1,a
1,bogus small exchange,05_2015A_16929,A,01-05-2015,3,205,1,Reader.07,1,a
1,bogus small exchange,05_2015A_16929,A,01-05-2015,4,205,1,Reader.08,1,a
1,bogus small exchange,05_2015A_16929,A,01-05-2015,4,205,1,Reader.09,1,a
1,bogus small exchange,05_2015A_16929,A,01-05-2015,2,205,1,Reader.10,1,a
1,bogus small exchange,05_2015A_16929,A,01-05-2015,4,205,0,Reader.11,1,a
1,bogus small exchange,05_2015A_16929,A,01-05-2015,3,205,0,Reader.12,1,a
1,bogus small exchange,05_2015A_16929,A,01-05-2015,3,205,0,Reader.13,1,a
1,bogus small exchange,05_2015A_16929,A,01-05-2015,3,205,0,Reader.14,1,a
1,bogus small exchange,05_2015A_16929,A,01-05-2015,3,205,0,Reader.15,1,a
1,bogus small exchange,05_2015A_16929,A,01-05-2015,3,205,0,Reader.16,1,a
1,bogus small exchange,05_2015A_16929,A,01-05-2015,3,205,0,Reader.17,1,a
1,bogus small exchange,05_2015A_16929,A,01-05-2015,4,205,0,Reader.18,1,a
1,bogus small exchange,05_2015A_16929,A,01-05-2015,3,205,0,Reader.19,1,a
1,bogus small exchange,05_2015A_16929,A,01-05-2015,3,205,0,Reader.20,1,a
1,bogus small exchange,10_2015A_16913,A,01-10-2015,2,189,1,Reader.01,1,a
1,bogus small exchange,05_2015A_16934,A,01-05-2015,4,206,1,Reader.02,1,a
1,bogus small exchange,05_2015A_16934,A,01-05-2015,4,206,1,Reader.03,1,a
1,bogus small exchange,05_2015A_16934,A,01-05-2015,4,206,1,Reader.05,1,a
1,bogus small exchange,05_2015A_16934,A,01-05-2015,4,206,1,Reader.06,1,a
1,bogus small exchange,05_2015A_16934,A,01-05-2015,4,206,1,Reader.07,1,a
1,bogus small exchange,05_2015A_16934,A,01-05-2015,4,206,1,Reader.08,1,a
1,bogus small exchange,05_2015A_16934,A,01-05-2015,4,206,1,Reader.09,1,a
1,bogus small exchange,05_2015A_16934,A,01-05-2015,6,206,0,Reader.11,1,a
1,bogus small exchange,05_2015A_16934,A,01-05-2015,4,206,0,Reader.12,1,a
1,bogus small exchange,05_2015A_16934,A,01-05-2015,5,206,0,Reader.14,1,a
1,bogus small exchange,05_2015A_16934,A,01-05-2015,4,206,0,Reader.15,1,a
1,bogus small exchange,05_2015A_16934,A,01-05-2015,4,206,0,Reader.16,1,a
1,bogus small exchange,05_2015A_16934,A,01-05-2015,4,206,0,Reader.17,1,a
1,bogus small exchange,05_2015A_16934,A,01-05-2015,4,206,0,Reader.18,1,a
1,bogus small exchange,05_2015A_16934,A,01-05-2015,4,206,0,Reader.19,1,a
1,bogus small exchange,05_2015A_16934,A,01-05-2015,4,206,0,Reader.20,1,a
1,bogus small exchange,10_2015A_16796,A,01-10-2015,3,190,1,Reader.01,1,a
1,bogus small exchange,05_2015A_16932,A,01-05-2015,3,208,1,Reader.03,1,a
1,bogus small exchange,05_2015A_16932,A,01-05-2015,2,208,1,Reader.04,1,a
1,bogus small exchange,05_2015A_16932,A,01-05-2015,3,208,1,Reader.05,1,a
1,bogus small exchange,05_2015A_16932,A,01-05-2015,3,208,1,Reader.06,1,a
1,bogus small exchange,05_2015A_16932,A,01-05-2015,3,208,1,Reader.07,1,a
1,bogus small exchange,05_2015A_16932,A,01-05-2015,3,208,1,Reader.08,1,a
1,bogus small exchange,05_2015A_16932,A,01-05-2015,3,208,1,Reader.09,1,a
1,bogus small exchange,05_2015A_16932,A,01-05-2015,2,208,1,Reader.10,1,a
1,bogus small exchange,05_2015A_16932,A,01-05-2015,5,208,0,Reader.11,1,a
1,bogus small exchange,05_2015A_16932,A,01-05-2015,2,208,0,Reader.12,1,a
1,bogus small exchange,05_2015A_16932,A,01-05-2015,3,208,0,Reader.13,1,a
1,bogus small exchange,05_2015A_16932,A,01-05-2015,3,208,0,Reader.14,1,a
1,bogus small exchange,05_2015A_16932,A,01-05-2015,3,208,0,Reader.15,1,a
1,bogus small exchange,05_2015A_16932,A,01-05-2015,3,208,0,Reader.16,1,a
1,bogus small exchange,05_2015A_16932,A,01-05-2015,3,208,0,Reader.17,1,a
1,bogus small exchange,05_2015A_16932,A,01-05-2015,2,208,0,Reader.18,1,a
1,bogus small exchange,05_2015A_16932,A,01-05-2015,3,208,0,Reader.19,1,a
1,bogus small exchange,05_2015A_16932,A,01-05-2015,3,208,0,Reader.20,1,a
1,bogus small exchange,10_2015A_16797,A,01-10-2015,3,185,1,Reader.01,1,a
1,bogus small exchange,05_2015A_16834,A,01-05-2015,4,208,1,Reader.02,1,a
1,bogus small exchange,05_2015A_16834,A,01-05-2015,4,208,1,Reader.03,1,a
1,bogus small exchange,05_2015A_16834,A,01-05-2015,3,208,1,Reader.04,1,a
1,bogus small exchange,05_2015A_16834,A,01-05-2015,4,208,1,Reader.05,1,a
1,bogus small exchange,05_2015A_16834,A,01-05-2015,4,208,1,Reader.06,1,a
1,bogus small exchange,05_2015A_16834,A,01-05-2015,4,208,1,Reader.07,1,a
1,bogus small exchange,05_2015A_16834,A,01-05-2015,3,208,1,Reader.08,1,a
1,bogus small exchange,05_2015A_16834,A,01-05-2015,4,208,1,Reader.09,1,a
1,bogus small exchange,05_2015A_16834,A,01-05-2015,2,208,1,Reader.10,1,a
1,bogus small exchange,05_2015A_16834,A,01-05-2015,4,208,0,Reader.11,1,a
1,bogus small exchange,05_2015A_16834,A,01-05-2015,4,208,0,Reader.12,1,a
1,bogus small exchange,05_2015A_16834,A,01-05-2015,3,208,0,Reader.13,1,a
1,bogus small exchange,05_2015A_16834,A,01-05-2015,4,208,0,Reader.14,1,a
1,bogus small exchange,05_2015A_16834,A,01-05-2015,3,208,0,Reader.15,1,a
1,bogus small exchange,05_2015A_16834,A,01-05-2015,4,208,0,Reader.16,1,a
1,bogus small exchange,05_2015A_16834,A,01-05-2015,4,208,0,Reader.17,1,a
1,bogus small exchange,05_2015A_16834,A,01-05-2015,3,208,0,Reader.18,1,a
1,bogus small exchange,05_2015A_16834,A,01-05-2015,4,208,0,Reader.19,1,a
1,bogus small exchange,05_2015A_16834,A,01-05-2015,3,208,0,Reader.20,1,a
1,bogus small exchange,10_2015A_16798,A,01-10-2015,5,236,1,Reader.01,1,a
1,bogus small exchange,05_2015A_16922,A,01-05-2015,3,208,1,Reader.02,1,a
1,bogus small exchange,05_2015A_16922,A,01-05-2015,4,208,1,Reader.03,1,a
1,bogus small exchange,05_2015A_16922,A,01-05-2015,3,208,1,Reader.04,1,a
1,bogus small exchange,05_2015A_16922,A,01-05-2015,3,208,1,Reader.05,0,a
1,bogus small exchange,05_2015A_16922,A,01-05-2015,4,208,1,Reader.06,1,a
1,bogus small exchange,05_2015A_16922,A,01-05-2015,4,208,1,Reader.07,1,a
1,bogus small exchange,05_2015A_16922,A,01-05-2015,3,208,1,Reader.08,1,a
1,bogus small exchange,05_2015A_16922,A,01-05-2015,4,208,1,Reader.09,1,a
1,bogus small exchange,05_2015A_16922,A,01-05-2015,4,208,0,Reader.11,1,a
1,bogus small exchange,05_2015A_16922,A,01-05-2015,3,208,0,Reader.12,1,a
1,bogus small exchange,05_2015A_16922,A,01-05-2015,3,208,0,Reader.13,1,a
1,bogus small exchange,05_2015A_16922,A,01-05-2015,3,208,0,Reader.14,1,a
1,bogus small exchange,05_2015A_16922,A,01-05-2015,3,208,0,Reader.15,1,a
1,bogus small exchange,05_2015A_16922,A,01-05-2015,3,208,0,Reader.16,1,a
1,bogus small exchange,05_2015A_16922,A,01-05-2015,3,208,0,Reader.17,1,a
1,bogus small exchange,05_2015A_16922,A,01-05-2015,3,208,0,Reader.18,1,a
1,bogus small exchange,05_2015A_16922,A,01-05-2015,4,208,0,Reader.19,1,a
1,bogus small exchange,05_2015A_16922,A,01-05-2015,3,208,0,Reader.20,1,a
1,bogus small exchange,10_2015A_16799,A,01-10-2015,5,221,1,Reader.01,1,a
1,bogus small exchange,06_2015A_16914,A,01-06-2015,2,198,1,Reader.02,1,a
1,bogus small exchange,06_2015A_16914,A,01-06-2015,2,198,1,Reader.03,1,a
1,bogus small exchange,06_2015A_16914,A,01-06-2015,2,198,1,Reader.04,1,a
1,bogus small exchange,06_2015A_16914,A,01-06-2015,1,198,1,Reader.05,1,a
1,bogus small exchange,06_2015A_16914,A,01-06-2015,2,198,1,Reader.06,1,a
1,bogus small exchange,06_2015A_16914,A,01-06-2015,2,198,1,Reader.07,1,a
1,bogus small exchange,06_2015A_16914,A,01-06-2015,2,198,1,Reader.08,1,a
1,bogus small exchange,06_2015A_16914,A,01-06-2015,3,198,1,Reader.09,1,a
1,bogus small exchange,06_2015A_16914,A,01-06-2015,1,198,1,Reader.10,1,a
1,bogus small exchange,06_2015A_16914,A,01-06-2015,2,198,0,Reader.11,1,a
1,bogus small exchange,06_2015A_16914,A,01-06-2015,2,198,0,Reader.12,1,a
1,bogus small exchange,06_2015A_16914,A,01-06-2015,2,198,0,Reader.13,1,a
1,bogus small exchange,06_2015A_16914,A,01-06-2015,2,198,0,Reader.14,0,a
1,bogus small exchange,06_2015A_16914,A,01-06-2015,2,198,0,Reader.15,1,a
1,bogus small exchange,06_2015A_16914,A,01-06-2015,2,198,0,Reader.16,1,a
1,bogus small exchange,06_2015A_16914,A,01-06-2015,3,198,0,Reader.17,1,a
1,bogus small exchange,06_2015A_16914,A,01-06-2015,2,198,0,Reader.18,1,a
1,bogus small exchange,06_2015A_16914,A,01-06-2015,3,198,0,Reader.19,1,a
1,bogus small exchange,06_2015A_16914,A,01-06-2015,2,198,0,Reader.20,1,a
1,bogus small exchange,10_2015A_16800,A,01-10-2015,4,213,1,Reader.01,1,a
1,bogus small exchange,10_2014A_16880,A,01-10-2014,0,130,0,Reader.13,1,a
1,bogus small exchange,10_2014A_16880,A,01-10-2014,0,130,0,Reader.14,1,a
1,bogus small exchange,10_2014A_16880,A,01-10-2014,0,130,0,Reader.15,1,a
1,bogus small exchange,10_2014A_16880,A,01-10-2014,0,130,0,Reader.16,1,a
1,bogus small exchange,10_2014A_16880,A,01-10-2014,0,130,0,Reader.17,1,a
1,bogus small exchange,10_2014A_16880,A,01-10-2014,0,130,0,Reader.18,1,a
1,bogus small exchange,10_2014A_16880,A,01-10-2014,0,130,0,Reader.19,1,a
1,bogus small exchange,10_2014A_16880,A,01-10-2014,0,130,0,Reader.20,1,a
